Created At,Created By,Community,Lot Number,Project_id,Project_uid,Section Number,Contract Date,Contract Type,Sales Agent,Selections Finished On,Lot Status Finished,Lot Status Released,Contract Date,Contract Type,Product Name,Elevation Name,Drafting Drafter,Drafting Assigned On,Drafting Finished,Engineering Engineer,Engineering Sent,Engineering Received,Plat Engineer,Plat Sent,Plat Received,Permitting County Name,Permitting Submitted,Permitting Received,Homesiting Completed By,Homesiting Completed On,BBP Posted,Notes
2025-01-27 13:26:36.500000,kfadl@tecofva.com,Foushee,04,FM-0-04,2a7f1869-898a-4451-af91-d515c7a02a00,0,,,,,False,False,2025-01-28,SPEC,Westmoreland,,Y.Wang,2025-01-27,2025-02-11,HBS,2025-02-11,,Townes,2025-02-11,,Richmond,,,,,,
2025-01-27 13:26:40.636000,kfadl@tecofva.com,Foushee,05,FM-0-05,664a8572-d210-40c3-9e15-735faf8164c0,0,,,,,False,False,2025-01-27,SPEC,Park,,Y.Wang,2025-01-27,2025-02-11,HBS,2025-02-11,,Townes,2025-02-11,,Richmond,,,,,,
2025-01-27 13:26:44.290000,kfadl@tecofva.com,Foushee,06,FM-0-06,743c54ba-435b-4405-9456-d9f1d4657413,0,,,,,False,False,2025-01-27,SPEC,Rowland,,Y.Wang,2025-01-27,2025-02-11,HBS,2025-02-11,,Townes,2025-02-11,,Richmond,,,,,,
2025-01-27 13:54:33.307000,kfadl@tecofva.com,Sweetspire,14,SP-0-14,c85238dd-8a67-487f-ae13-3e8052fddf54,0,,,,,False,False,2025-01-23,Contract,Belmont,20 - Craftsman,M.Robinson,2025-02-05,2025-02-12,Struc Tech,2025-02-12,2025-02-17,EDA,2025-02-12,,Henrico,,,R.Arias,2025-03-03T05:00:00.000Z,,
2025-01-27 14:03:26.243000,kfadl@tecofva.com,Readers Branch,28,RB-7-28,f2c865e6-9f64-49e0-b241-1dcca89eb290,7,,,,,False,False,2025-01-25,Contract,Linden Terrace,30 - Craftsman,C.Zobel,2025-02-26,,HBS,,,EDA,,,Goochland,,,,,,"LF on2/4 
LF change coming 2/10/2025
LF CHANGE 12/18/25
LF change 2/25"
2025-01-29 13:28:00.691000,kfadl@tecofva.com,Parke @ Westport,01,PW-1-01,78196e00-5a9b-4ee8-bf52-21f66fd19076,1,,,,,False,False,2025-01-29,SPEC,Davidson,10 - Traditional,K.Fadl,2025-01-29,2025-02-07,Kempsville,2025-02-07,,AES,2025-02-07,,James City,,,,,,Needed information about garage side and siting before drafting could start.
2025-01-29 13:28:04.189000,kfadl@tecofva.com,Parke @ Westport,02,PW-1-02,e79f5333-c27f-4a56-8504-fedca620be17,1,,,,,False,False,2025-01-24,SPEC,Pembroke,10 - Traditional,C.Zobel,2025-01-29,2025-02-10,Kempsville,2025-02-11,2025-02-19,AES,,,James City,,,,,,Needed information about garage side and siting before drafting could start.
2025-01-29 13:33:43.914000,kfadl@tecofva.com,West Broad Village Eastern Edge,01,W5-1-01,4b655b84-f3ec-4532-ab19-d65647abc55d,1,,,,,True,False,,SPEC,,,K.Fadl,,,Kempsville,,,EDA,,,Henrico,,,,,,
2025-01-29 13:33:48.021000,kfadl@tecofva.com,West Broad Village Eastern Edge,02,W5-1-02,30c6cda8-34f1-46d9-95bd-9870f4f88eb9,1,,,,,True,False,,SPEC,,,K.Fadl,,,Kempsville,,,EDA,,,Henrico,,,,,,all brick ridge terrace
2025-02-03 12:41:51.389000,kfadl@tecofva.com,Sweetspire,13,SP-0-13,1adc45da-41d1-447b-81d3-ccbf9123ff4b,0,,,,,False,False,2025-01-28,Contract,Fulton,A - Colonial,R.Arias,2025-02-20,2025-02-28,Struc Tech,2025-02-28,,EDA,2025-02-28,,Henrico,,,R.Arias,2025-03-03T05:00:00.000Z,,
2025-02-03 12:48:27.444000,kfadl@tecofva.com,Readers Branch,36,RB-7-36,edf02a72-a720-4b37-bc50-ad207913946a,7,,,,,False,False,2025-01-28,Contract,Linden III,30 - Craftsman,C.Zobel,,,HBS,,,EDA,,,Goochland,,,,,,"W/ BASEMENT

lot changed to RB 15-7 2/25/25"
2025-02-03 13:15:11.466000,kfadl@tecofva.com,Brunswick,06,BR-1-06,fc8ef36f-4c4c-490e-b834-ee99bdef0eec,1,,,,,False,False,2025-01-29,Contract,Lillie,10 - Traditional,M.Robinson,2025-02-26,,Kempsville,,,Townes,,,Hanover,,,,,,"LF in 2/12/25 but cannot start until we get the rest of the building specs
LF change coming- informed on 2/25/25
LF#2 missing drawing- received 2/28/25"
2025-02-03 13:18:22.999000,kfadl@tecofva.com,The Meadows,28,MD-1-28,48258cee-f4c1-4b86-9db0-e0cc53558d01,1,,,,,False,False,2025-01-30,Contract,Linden Terrace,10 - Traditional,C.Zobel,,,Riverside,,,High Mark,,,Christiansburg,,,,,,
2025-02-03 13:21:17.830000,kfadl@tecofva.com,Creeks Edge,05,CE-1-05,a81f4642-0aa3-4a1e-930f-0ede7aba4842,1,,,,,True,False,,,,,,,,,,,,,,,,,,,,
2025-02-03 13:21:25.379000,kfadl@tecofva.com,Brunswick,05,BR-1-05,198fb46c-c246-443b-bb7b-e529c38c9d61,1,,,,,False,False,2025-01-28,Contract,Lillie,10 - Traditional,M.Robinson,,,Kempsville,,,Townes,,,Hanover,,,,,,LF in 2/12/25 but cannot start until we get the rest of the building specs
2025-02-03 13:30:24.308000,kfadl@tecofva.com,Sweetspire,21,SP-0-21,f022ae31-b49c-4272-902f-8b8fb3dd997d,0,,,,,False,False,2025-01-31,Contract,Fulton,B - Folk Victorian,Y.Wang,2025-02-11,2025-02-13,Struc Tech,2025-02-14,2025-02-18,EDA,2025-02-14,,Henrico,,,,,,Re-assigned drafting person 02/12/25
2025-02-04 12:33:36.361000,kfadl@tecofva.com,Readers Branch,32,RB-6-32,77d0ce9d-62c2-4d2d-9a4c-c79253c94189,6,,,,,False,False,2025-02-04,Contract,Fulton,BSE - Arts & Crafts,Y.Wang,2025-02-21,2025-02-25,Struc Tech,2025-02-25,,EDA,2025-02-25,,Goochland,,,,,,LF: ELEVATION CHANGE 2/21
2025-02-04 12:34:58.048000,kfadl@tecofva.com,Sweetspire,05,SP-0-05,b31fe2ad-9b65-4f28-adc7-7d8fa6fecfb4,0,,,,,False,False,2025-02-04,Contract,Corvallis,BSE - Arts & Crafts,M.Robinson,2025-02-19,2025-02-25,Struc Tech,2025-02-25,2025-03-03,EDA,2025-02-25,,Henrico,,,R.Arias,2025-03-03T05:00:00.000Z,,LATE LF COMING 2/21
2025-02-04 12:41:09.369000,kfadl@tecofva.com,Womack,20,WM-1-20,e259c1c0-5833-42a3-939e-7e65996cdf11,1,,,,,False,False,2025-02-04,Contract,Azalea,Craftsman,M.Robinson,2025-02-19,2025-02-20,Kempsville,2025-02-20,2025-02-25,High Mark,2025-02-20,,Chesterfield,,,R.Arias,2025-02-28T05:00:00.000Z,,Late LF 02/25:P bath bench seat added
2025-02-05 14:01:28.775000,kfadl@tecofva.com,Womack,45,WM-1-45,09e3c3f6-547b-48aa-b78f-48dc41cf21a2,1,,,,,False,False,2025-02-05,Contract,Magnolia,40 - European,R.Arias,,,Kempsville,,,High Mark,,,Chesterfield,,,,,,"LF complete 02/21/25
Same house & elevation as WM 46; RFI sent to Sales on how to proceed 02/25
"
2025-02-05 14:07:46.639000,kfadl@tecofva.com,The Preserve,534,PR-7-534,15446f6a-468f-4f7c-a20e-cb60366d7d27,7,,,,,False,False,2025-02-04,Contract,Westminster,B - Craftsman,C.Zobel,2025-02-28,,Riverside,,,Foresite,,,Montgomery,,,,,,
2025-02-21 20:54:34.114000,kfadl@tecofva.com,Brunswick,08,BR-1-08,dd5ea28a-1afa-48d8-a498-7d73e86f2f95,1,,,,,False,False,2025-02-24,SPEC,Lillie,10 - Traditional,M.Robinson,2025-02-25,,Kempsville,,,Townes,,,Hanover,,,,,,
2025-02-21 20:54:38.387000,kfadl@tecofva.com,Brunswick,07,BR-1-07,aa6a26f4-0d06-455b-bed5-f3c3a85fd2f1,1,,,,,False,False,2025-02-24,SPEC,Brady,10 - Traditional,M.Robinson,2025-02-26,,Kempsville,,,Townes,,,Hanover,,,,,,
2025-02-24 12:35:47.918000,kfadl@tecofva.com,Brunswick,38,BR-1-38,c2d43855-05e8-4ebc-8805-4036628066b3,1,,,,,False,False,2025-01-24,Contract,Lillie,10 - Traditional,M.Robinson,,,Kempsville,,,Townes,,,Hanover,,,,,,
2025-02-24 12:50:08.796000,kfadl@tecofva.com,Readers Branch,45,RB-5-45,6ea03cfe-ecce-4441-82b7-7fc9a36e8082,5,,,,,False,False,2025-02-25,SPEC,Linden Terrace,30 - Craftsman,Y.Wang,2025-02-24,2025-02-26,HBS,2025-02-26,,EDA,,,Goochland,,,R.Arias,2025-01-13T05:00:00.000Z,,was previously drafted and sent for permit 12/24
2025-02-25 20:38:33.273000,kfadl@tecofva.com,Readers Branch,15,RB-7-15,fbacaf74-19dc-458c-9d19-fbda734f483e,7,,,,,False,False,2025-01-28,Contract,Linden III,30 - Craftsman,C.Zobel,2025-02-26,,HBS,,,EDA,,,Goochland,,,,,,original homesite 36-7 changed 2/25/25
2025-02-25 21:28:04.572000,kfadl@tecofva.com,Readers Branch,28,RB-5-28,796fd758-81b8-4d09-942f-51972304d933,5,,,,,False,False,2025-02-25,Permit & Hold,Belmont,10 - Traditional,Y.Wang,2025-02-25,2025-02-27,Struc Tech,2025-02-27,,EDA,,,Goochland,,,,,,was previously drafted and sent for permit 12/24
2025-02-25 21:28:15.348000,kfadl@tecofva.com,Readers Branch,44,RB-5-44,16490dfc-204c-454a-9bc3-c115ca086378,5,,,,,False,False,2025-02-25,Permit & Hold,Linden Terrace,10 - Traditional,Y.Wang,2025-02-25,2025-02-27,HBS,2025-02-27,,EDA,,,Goochland,,,,,,was previously drafted and sent for permit 12/24
2025-02-25 21:32:17.114000,kfadl@tecofva.com,Readers Branch,02,RB-5-02,14bdd8ce-f7a3-4140-8237-6cdbeb51a920,5,,,,,False,False,2025-02-24,SPEC,Hartford Terrace,10 - Traditional,Y.Wang,2025-02-24,2025-02-25,HBS,2025-02-25,,EDA,,,Goochland,,,,,,was previously drafted and sent for permit 12/24
2025-02-28 18:59:38.267000,kfadl@tecofva.com,Readers Branch,13,RB-7-13,e0079328-d26b-42f9-9c6c-4a4399102e62,7,,,,,False,False,2025-02-26,Contract,Linden Terrace,30 - Craftsman,C.Zobel,,,HBS,,,EDA,,,Goochland,,,,,,
