Created At,Created By,Community,Lot Number,Project_id,Project_uid,Section Number,Contract Date,Contract Type,Sales Agent,Selections Finished On,Lot Status Finished,Lot Status Released,Contract Date,Contract Type,Product Name,Elevation Name,Drafting Drafter,Drafting Assigned On,Drafting Finished,Engineering Engineer,Engineering Sent,Engineering Received,Plat Engineer,Plat Sent,Plat Received,Permitting County Name,Permitting Submitted,Permitting Received,Homesiting Completed By,Homesiting Completed On,BBP Posted,Notes
2024-04-03 14:31:08.221000,kfadl@tecofva.com,Womack,25,WM-1-25,3f6e82d8-3ba7-4189-bf50-4d596884d4e6,1,,,,,True,False,2024-04-03,Contract,Magnolia,20 - Arts & Crafts,R.Arias,2024-04-19,2024-04-20,Kempsville,2024-04-24,2024-05-02,High Mark,2024-04-24,2024-05-02,Chesterfield,2024-05-07,2024-05-29,R.Arias,2024-04-19 04:00:00+00:00,2024-05-29,
2024-04-22 19:47:07.425000,kfadl@tecofva.com,The Preserve,409,PR-01-409,c5536105-bb44-4067-9cf4-9dedf7fd7547,01,,,,,True,False,2024-04-24,Permit & Hold,Bradford,15 - Arts & Crafts,R.Arias,2024-05-03,2024-05-07,Riverside,2024-05-08,2024-05-16,Foresite,2024-05-10,2024-05-17,Montgomery,2024-05-25,2024-07-11,R.Arias,2024-05-09 04:00:00+00:00,2024-07-18,Ext FP chase moved from side wall to rear wall; resent to eng on 05/09 (no delays)
2024-04-24 16:09:20.588000,kfadl@tecofva.com,Lauradell,31,LA-1-31,42fd22f5-edd8-40ca-8f65-854d14898a87,1,,,,,True,False,2024-04-25,SPEC,Azalea,20 - Arts & Crafts,L.Rodgers,2024-04-25,2024-04-30,Struc Tech,2024-04-30,2024-05-07,EDA,2024-04-30,2024-05-09,Hanover,2024-05-10,2024-06-14,R.Arias,2024-05-13 04:00:00+00:00,2024-06-17,
2024-04-24 18:39:18.627000,kfadl@tecofva.com,The Blufftons,09,BF-1-09,934b6167-3500-4644-8d49-9460617e30f9,1,,,,,True,False,2024-03-27,Contract,The Palmetto,,K.Fadl,2024-04-11,2024-03-30,HBS,2024-04-13,2024-04-25,EDA,2024-04-16,2024-04-20,Goochland,2024-04-25,2024-05-23,R.Arias,2023-02-19 10:00:00,2024-05-23,Rev plat set sent 07-26
2024-05-01 19:48:04.714000,kfadl@tecofva.com,Parkside Village,15,PV-5-15,746c9341-40e7-4678-a75b-2c11325535bb,5,,,,,True,False,2024-05-02,Permit & Hold,Hartford Terrace,,C.Zobel,,2024-05-10,HBS,2024-05-11,2024-05-21,EDA,2024-05-11,2024-05-20,Goochland,2024-05-29,2024-08-07,R.Arias,2024-07-08 04:00:00+00:00,2024-08-06,
2024-05-01 20:08:07.459000,kfadl@tecofva.com,The Preserve TH,102,PT-1-102,926e3eb2-8324-4a45-805f-bc03d3b780b2,1,,,,,True,False,2024-06-21,Permit & Hold,Millcreek,,L.Rodgers,2024-06-24,2024-09-04,Riverside,2024-09-05,2024-09-20,Foresite,2024-09-05,2024-09-17,Montgomery,2025-01-21,2025-02-13,,,2025-04-02,
2024-05-13 12:21:34.202000,kfadl@tecofva.com,The Preserve TH,152,PT-4-152,7be0e634-3958-4e35-9613-1f958cccbf48,4,,,,,True,False,2024-05-14,Permit & Hold,Highland,10 - Traditional,Y.Wang,2024-05-15,2024-08-14,Riverside,2024-08-15,2024-09-06,Foresite,2024-08-14,2024-09-06,Montgomery,2024-10-30,2024-11-22,,,2024-11-26,
2024-06-10 12:02:46.359000,kfadl@tecofva.com,The Preserve,431,PR-03-431,5325207a-f854-4ebe-8954-486bb2d82346,03,,,,,True,False,2024-06-12,Permit & Hold,Corvallis,40 - European,C.Zobel,2024-06-21,2024-06-21,Riverside,2024-06-21,2024-06-27,Foresite,2024-06-21,2024-07-03,Montgomery,2024-07-23,2024-11-07,R.Arias,2024-06-20 20:00:00,2025-04-21,Tall Crawl addendum on 4/30/2025
2024-06-27 12:13:05.777000,kfadl@tecofva.com,The Preserve,557,PR-2-557,879dc672-13b6-4e20-a53e-e0895016ea83,2,,,,,True,False,2024-06-23,Contract,Savannah,BSE - Arts & Crafts,C.Zobel,2024-07-24,2024-07-26,Riverside,2024-08-15,2024-08-22,Foresite,2024-08-20,2024-08-27,Montgomery,2024-08-27,2024-09-23,R.Arias,2024-08-19 12:00:00,2024-09-23,"lifestyle selections are late. expected 6/28, received 7/22. 
7/29 - additional late lifestyle changes pending, engineering paused
8/12 - late lifestyle changes received
02/21/25 LIFESTYLE- LARGE DECK"
2024-08-12 16:01:30.801000,kfadl@tecofva.com,The Preserve TH,164,PT-5-164,9b5ca373-01bd-4744-b0db-331d2ba12705,5,,,,,False,False,2024-08-09,Permit & Hold,Highland,,L.Rodgers,2024-08-12,2024-09-11,Riverside,2024-09-11,2024-09-30,Foresite,2024-09-11,2024-09-20,Montgomery,,,,,,reengineering per 3rd party review 6/2/25
2024-08-12 19:19:46.757000,kfadl@tecofva.com,Brunswick,23,BR-1-23,de7f62cd-93ea-4442-bcf9-aa0730c67bdb,1,,,,,False,False,2024-08-06,Permit & Hold,Lillie,10 - Traditional,M.Robinson,2024-08-28,2024-08-30,Kempsville,2024-08-30,2024-09-11,Townes,2024-08-30,2024-09-06,Hanover,2024-09-19,2024-10-11,,,2024-10-15,M.Robinson to clean up BBPs set from Rodgers and Y.Wang
2024-08-13 12:52:11.021000,kfadl@tecofva.com,West Broad Village Eastern Edge,01,W5-5-01,40184a86-4a05-4657-b733-9edee9e9f8f5,5,,,,,False,False,2025-01-31,SPEC,Belmont Terrace,20 - Arts & Crafts,K.Fadl,2025-01-29,2025-02-05,Kempsville,2025-02-05,2025-02-13,Cardinal,2025-03-05,2025-03-31,Henrico,2025-04-10,2025-06-13,R.Arias,2025-04-07 12:00:00,,"initiated 1/28-draft complete on 02/03-lifestyle came in on 2/8
2/3/25 after one month plat delay from EDA- switched to Koontz on 3/3/25"
2024-09-16 12:56:18.789000,kfadl@tecofva.com,Womack,55,WM-1-55,1daf6c88-449c-4d89-94bd-752b6d02dc4e,1,,,,,True,False,2024-09-12,Contract,Magnolia,40 - European,C.Zobel,2024-10-01,2024-10-10,Kempsville,2024-10-11,2024-10-23,High Mark,2024-10-26,2024-11-08,Chesterfield,2024-11-11,2024-11-13,R.Arias,2024-10-24 04:00:00,2024-11-13,
2024-10-01 18:22:22.375000,kfadl@tecofva.com,Womack,37,WM-1-37,498dd076-5939-4a8c-b170-cc812de60173,1,,,,,True,False,2024-10-01,Contract,Azalea,Craftsman,C.Zobel,2024-10-16,2024-12-20,Kempsville,2024-10-19,2024-10-26,High Mark,2024-10-27,2024-11-08,Chesterfield,2024-12-16,2024-12-19,R.Arias,2024-12-05 01:00:00,2024-11-14,Homesite to be WM 40- moved back to this lot on 12/3/24
2024-10-01 19:03:30.453000,kfadl@tecofva.com,The Preserve TH,192,PT-5-192,ffc05ea3-cc25-4537-bd53-8ec5ae59f101,5,,,,,True,False,2024-10-01,Contract,Highland,10 - Traditional,Y.Wang,2024-10-02,2024-10-11,Riverside,2024-10-11,2024-10-28,Foresite,2024-10-11,2024-10-24,Montgomery,2024-11-22,2024-12-23,,,2024-12-30,
2024-10-21 12:12:19.953000,kfadl@tecofva.com,The Preserve Duplex,320,PD-6-320,f47f9045-1206-4dcd-887b-81b97a955d06,6,,,,,True,False,2024-10-11,SPEC,Lillie,10 - Traditional,K.Fadl,2024-10-15,2024-11-05,Riverside,2024-11-05,2024-11-09,Foresite,2024-11-05,2024-11-14,Montgomery,2024-11-20,2024-12-12,,,2024-12-19,
2024-10-21 12:12:24.636000,kfadl@tecofva.com,The Preserve Duplex,321,PD-6-321,4794494f-e9ac-43e6-b59b-5518e2076fa0,6,,,,,True,False,2024-10-11,SPEC,Lillie,10 - Traditional,K.Fadl,2024-10-31,2024-11-04,Riverside,2024-11-04,2024-11-08,Foresite,2024-11-04,2024-11-13,Montgomery,2024-11-20,2024-12-12,,,2024-12-19,
2024-10-28 12:16:00.931000,kfadl@tecofva.com,The Meadows,23,MD-1-23,4d8cae1b-685c-4334-a441-398142293911,1,,,,,True,False,2024-10-25,Contract,Linden Terrace,25 - Folk Victorian,C.Zobel,2024-10-29,2024-11-14,Riverside,2024-11-15,2024-12-01,Foresite,2024-11-27,2024-12-10,Christiansburg,2024-12-17,2025-01-28,R.Arias,2024-11-14 11:00:00,2025-01-31,
2024-10-28 13:04:56.434000,kfadl@tecofva.com,Midtown,133b,MI-1-133b,270209b4-54b8-4819-9b70-7d018a25019d,1,,,,,False,False,2024-10-17,Permit & Hold,McKinney,,Y.Wang,2024-10-29,2024-10-31,HBS,2024-10-31,2025-01-22,Balzer,2024-10-31,2024-10-31,Blacksburg,2025-02-14,2025-04-01,,,,
2024-11-14 15:16:49.259000,kfadl@tecofva.com,The Preserve,528,PR-7-528,4869cc65-f361-4d07-8a6b-4d20d1c26fc4,7,,,,,True,False,2024-10-31,Contract,Linden Terrace,30 - Craftsman,C.Zobel,2024-12-18,2025-01-30,Riverside,2025-01-31,2025-02-18,Foresite,2025-02-01,2025-02-07,Montgomery,2025-03-12,2025-03-27,R.Arias,2025-01-31 06:00:00,2025-03-27,"waited on Plat recordation on 01/ 16/2025
3/3: flipped house per buyer request. resending to eng/plat
ADDEN #4 house flipped on 3/11/25 "
2024-11-26 20:45:04.627000,kfadl@tecofva.com,Readers Branch,23,RB-6-23,08042bbb-e90d-4360-8944-b561000237da,6,,,,,True,False,2024-11-21,Contract,Cedar,20 - Craftsman,K.Fadl,2024-12-10,2024-12-18,Struc Tech,2024-12-18,2024-12-24,EDA,2024-12-18,2024-12-21,Goochland,2024-12-24,2025-01-23,R.Arias,2024-12-24 15:00:00,2025-01-28,Late LF on 12/23/24 after engineering
2025-01-27 13:26:32.294000,kfadl@tecofva.com,Foushee,03,FM-0-03,c63391b1-18c7-4eb8-9b7e-d5daee615beb,0,,,,,False,False,2025-01-28,SPEC,Westmoreland,,Y.Wang,2025-01-28,2025-02-11,HBS,2025-02-11,2025-03-04,Townes,2025-02-11,2025-02-13,Richmond,2025-03-18,,,,,
2025-01-27 14:03:26.243000,kfadl@tecofva.com,Readers Branch,28,RB-7-28,f2c865e6-9f64-49e0-b241-1dcca89eb290,7,,,,,True,False,2025-01-27,Contract,Linden Terrace,30 - Craftsman,C.Zobel,2025-02-28,2025-03-09,HBS,2025-03-09,2025-03-19,EDA,2025-03-11,2025-03-21,Goochland,2025-03-21,2025-04-16,R.Arias,2025-03-24 16:00:00,2025-04-22,"LF on2/4 
LF change coming 2/10/2025
LF CHANGE 12/18/25
LF change 2/25

3/7: delaying plat request due to EDA delay; need to verify if still sending to EDA"
2025-01-29 13:33:43.914000,kfadl@tecofva.com,West Broad Village Eastern Edge,01,W5-1-01,4b655b84-f3ec-4532-ab19-d65647abc55d,1,,,,,True,False,,SPEC,,,K.Fadl,,,Kempsville,,,EDA,,,Henrico,,,,,,
2024-03-06 13:25:34.519000,kfadl@tecofva.com,Brunswick,31,BR-BLOCK 2-31,118c06b5-7cdd-4873-9289-4c9137705d74,BLOCK 2,,,,,True,False,2024-03-08,SPEC,Lillie,,L.Rodgers,2024-03-08,2024-03-12,Kempsville,2024-03-13,2024-06-27,Townes,2024-03-13,2024-03-27,Hanover,2024-04-15,2024-06-03,,,2024-06-19,re-engineered w/ rear addition on 6/27
2024-03-06 13:26:28.562000,kfadl@tecofva.com,The Preserve,408,PR-01-408,9238fdce-1613-4d94-bdf9-868bc8c0e770,01,,,,,True,False,2024-03-07,SPEC,Savannah,BSE - Arts & Crafts,B.James,2024-03-07,2024-03-27,Riverside,2024-03-27,2024-04-11,Gay and Neel,2024-03-27,2024-04-11,Blacksburg,2024-04-22,2024-05-20,R.Arias,2024-03-22 08:00:00,2024-05-23,LF- 06/02/25 Box Beams added
2024-03-25 11:09:49.427000,kfadl@tecofva.com,GreenGate,185,GG-HS1-185,65189294-d5e9-43fd-924f-8494c5c56518,HS1,,,,,True,False,2024-03-23,SPEC,Westmoreland,,Y.Wang,2024-03-26,2024-03-29,HBS,2024-03-29,2024-04-04,Bay Design,2024-04-04,2024-04-15,Henrico,2024-04-15,2024-05-06,,,2024-05-06,
2024-04-03 18:11:20.544000,kfadl@tecofva.com,Settler's Ridge,60,SE-1-60,e45c70ca-f9a3-47ad-9f86-16b70e38f577,1,,,,,False,True,2024-02-27,Contract,Magnolia,10 - Traditional,L.Rodgers,2024-02-27,2024-04-03,Kempsville,2024-04-03,2024-04-12,Koontz,2024-04-03,2024-04-15,Henrico,,,R.Arias,2024-04-16 04:00:00+00:00,,released 3/20/24
2024-04-29 11:52:33.130000,kfadl@tecofva.com,The Preserve,561,PR-01-561,3d6353c3-e74c-4480-a37d-060f623410de,01,,,,,True,False,2024-04-28,Contract,Cedar,20 - Craftsman,C.Zobel,2024-05-16,2024-05-16,Riverside,2024-05-18,2024-06-11,Gay and Neel,2024-05-18,2024-05-25,Montgomery,2024-06-13,2024-07-15,R.Arias,2024-05-17 04:00:00+00:00,2024-07-15,
2024-05-01 19:48:08.498000,kfadl@tecofva.com,Parkside Village,16,PV-5-16,3514bc0c-4c3b-4b7d-af57-9a6bfde220e5,5,,,,,True,False,2024-05-03,Permit & Hold,Belmont Terrace,,C.Zobel,,2024-05-09,HBS,2024-05-11,2024-05-23,EDA,2024-05-11,2024-05-21,Goochland,2024-05-29,2024-08-07,R.Arias,2024-07-08 04:00:00+00:00,2024-08-06,P/A 6/17; new model and needs redrafting.
2024-05-07 17:35:34.106000,kfadl@tecofva.com,The Preserve TH,157,PT-4-157,7ac2428c-edee-4e1d-90dd-69a9d793f68f,4,,,,,True,False,2024-05-08,Permit & Hold,Highland,,L.Rodgers,2024-05-09,2024-07-16,Riverside,2024-07-16,2024-07-31,Foresite,2024-07-16,2024-07-24,Montgomery,2024-10-30,2024-11-22,,,2024-11-26,
2024-05-08 17:11:22.871000,kfadl@tecofva.com,The Preserve TH,128,PT-1-128,4ef0cea9-07b1-41d4-890d-36c0ef8140b9,1,,,,,True,False,2024-05-08,SPEC,Millcreek,,Y.Wang,2024-07-01,2024-06-20,Riverside,2024-06-21,2024-07-04,Foresite,2024-06-21,2024-07-04,Montgomery,2024-09-11,2024-10-01,,,2024-10-02,
2024-07-16 20:02:26.729000,kfadl@tecofva.com,Brunswick,25,BR-1-25,568fce58-3fae-4710-acdd-e2a5f09df65c,1,,,,,True,False,2024-07-03,SPEC,Lillie,,L.Rodgers,,2024-08-21,Kempsville,2024-08-21,2024-09-03,Townes,2024-08-21,2024-08-29,Hanover,2024-09-04,2024-09-12,,,2024-09-18,
2024-08-12 21:13:51.225000,kfadl@tecofva.com,The Preserve TH,150,PT-4-150,1f4873b9-2542-40e6-bd72-7983b35d7536,4,,,,,True,False,2023-11-09,Permit & Hold,Millcreek,,Y.Wang,,,Riverside,,,Gay and Neel,,,Montgomery,,,,,2024-02-28,
2024-08-13 11:03:53.112000,kfadl@tecofva.com,Villetta Pointe,4,VL-0-4,48dcbf08-d131-4c35-b647-ef06e80e1aba,0,,,,,True,False,2024-08-08,SPEC,Pritchard,,K.Fadl,2024-08-08,2024-08-09,Kempsville,2024-08-09,2024-08-12,Townes,2024-07-12,2024-07-24,Hanover,2024-07-22,2024-08-28,R.Arias,2024-08-30 12:00:00,2024-09-05,CHANGED TO TRUSSES- PERMIT RE-SUBMISSION
2024-08-13 12:52:19.996000,kfadl@tecofva.com,West Broad Village Eastern Edge,02,W5-5-02,061cf5a8-d50d-466d-a517-7922b5ace6f9,5,,,,,False,False,2025-01-30,SPEC,Ridge Terrace,10 - Traditional,K.Fadl,2025-01-30,2025-02-07,Kempsville,2025-02-07,2025-02-14,Cardinal,2025-03-04,2025-03-31,Henrico,2025-04-10,2025-06-12,R.Arias,2025-04-07 20:00:00,2025-06-13,"Ridge Terrace new product
2/3/25 after one month plat delay from EDA- switched to Koontz on 3/3/25
SPEC initiated 04/23/25"
2024-10-01 18:42:54.368000,kfadl@tecofva.com,Brunswick,8,BR-1-8,a450cccf-82c3-49fe-9732-1c6d3db1d916,1,,,,,False,True,2024-09-30,Contract,Lillie,10 - Traditional,L.Rodgers,,,Kempsville,,,Townes,,,Hanover,,,,,,
2024-10-16 20:15:27.951000,kfadl@tecofva.com,Womack,40,WM-1-40,e203498b-9747-49c1-bfcf-2475329ab964,1,,,,,True,False,2025-01-30,SPEC,Magnolia,40 - European,M.Robinson,2025-01-30,2025-02-08,Kempsville,2025-02-09,2025-02-19,High Mark,2025-02-09,2025-02-18,Chesterfield,2025-02-21,2025-02-26,R.Arias,2025-02-14 16:00:00,2025-02-28,"Lot changed back to WM 37 after BBPs on 12/3/24- It was originally on 37 and changed twice.

01-28-2025 A new spec was initiated.

02-14-2025 ENG/PLAT Set resent due to house needing to be flipped (Expected return date 2/19/2025)"
2024-10-28 13:05:08.804000,kfadl@tecofva.com,Midtown,135,MI-1-135,9606a3e4-c38e-465b-9e75-6789e4f9b4e5,1,,,,,False,False,2024-10-17,Permit & Hold,Rowland,,Y.Wang,2024-10-28,2024-11-02,HBS,2024-11-02,2025-01-23,Balzer,2024-11-02,2024-11-02,Blacksburg,2025-02-12,2025-04-01,,,,
2024-12-19 19:19:56.803000,kfadl@tecofva.com,The Preserve TH,196,PT-5-196,7fa99989-ab1d-4400-8ba1-e7dd01b3aa16,5,,,,,False,False,2025-01-07,Permit & Hold,Millcreek,10 - Traditional,Y.Wang,2025-01-08,2025-02-06,Riverside,2025-02-06,2025-02-20,Foresite,2025-02-06,2025-02-13,Montgomery,,,,,,
2025-01-27 13:26:40.636000,kfadl@tecofva.com,Foushee,05,FM-0-05,664a8572-d210-40c3-9e15-735faf8164c0,0,,,,,False,False,2025-01-28,SPEC,Park,,Y.Wang,2025-01-28,2025-02-11,HBS,2025-02-11,2025-03-04,Townes,2025-02-11,2025-02-13,Richmond,2025-03-18,,,,,
2025-01-29 13:33:48.021000,kfadl@tecofva.com,West Broad Village Eastern Edge,02,W5-1-02,30c6cda8-34f1-46d9-95bd-9870f4f88eb9,1,,,,,True,False,,SPEC,,,K.Fadl,,,Kempsville,,,EDA,,,Henrico,,,,,,all brick ridge terrace
2025-02-03 13:30:24.308000,kfadl@tecofva.com,Sweetspire,21,SP-0-21,f022ae31-b49c-4272-902f-8b8fb3dd997d,0,,,,,True,False,2025-02-02,Contract,Fulton,B - Folk Victorian,Y.Wang,2025-02-12,2025-02-15,Struc Tech,2025-02-15,2025-02-20,EDA,2025-02-15,2025-04-08,Henrico,2025-04-09,2025-05-08,R.Arias,2025-03-05 06:00:00,2025-05-09,"Re-assigned drafting person 02/12/25
LATE LF- 3/11/25- Tub to shower@ bath 2"
2024-01-02 20:20:54.754000,kfadl@tecofva.com,The Meadows,15,MD-1-15,f816ed95-91f8-42b5-be4b-30816afbf4d6,1,,,,,True,False,2024-01-01,Contract,Corvallis,40 - European,R.Arias,2024-01-03,2024-01-24,Riverside,2024-02-26,2024-03-06,Gay and Neel,2024-02-26,2024-03-08,Christiansburg,2024-03-12,2024-04-02,R.Arias,2024-02-26 05:00:00,2024-04-02,Lifestyle options had a clash; did not get an answer from Mitchell until Kendall and Wes got involved; addendum correcting clash came in 02/26
2024-03-04 21:01:20.263000,kfadl@tecofva.com,The Preserve,429,PR-01-429,e5625ca6-d7be-4558-9b97-dfb753dcb2fe,01,,,,,True,False,2024-02-29,SPEC,Savannah,A - Folk Victorian,C.Zobel,2024-05-03,2024-05-05,Riverside,2024-05-08,2024-05-22,Foresite,2024-05-09,2024-05-12,Blacksburg,2024-05-25,2024-06-27,R.Arias,2024-05-07 16:00:00,2024-06-28,released 5/30/25 converted to SPEC
2024-03-04 21:37:23.315000,kfadl@tecofva.com,The Meadows,12,MD-01-12,e652f8d2-8403-4009-8c05-c737939d88b5,01,,,,,False,True,2024-03-05,SPEC,Savannah,BSE - Arts & Crafts,K.Fadl,2024-03-05,2024-03-21,Riverside,2024-03-25,2024-04-08,Gay and Neel,2024-03-25,2024-04-08,Christiansburg,2024-04-23,,R.Arias,2024-03-22 04:00:00+00:00,,
2024-03-04 21:37:31.578000,kfadl@tecofva.com,The Meadows,46,MD-01-46,5463edfe-0a4c-4980-a2c9-2d0f21a41459,01,,,,,True,False,2024-03-06,SPEC,Linden III,10 - Traditional,L.Rodgers,2024-03-06,2024-03-30,Riverside,2024-03-27,2024-04-05,Gay and Neel,2024-03-27,2024-04-11,Christiansburg,2024-04-12,2024-05-09,R.Arias,2024-03-22 04:00:00,2024-05-13,
2024-03-28 10:51:35.250000,kfadl@tecofva.com,Womack,28,WM-1-28,321e7860-d338-4e34-b9f7-7cc6d1fe5793,1,,,,,True,False,2024-04-02,SPEC,Azalea,20 - Colonial,C.Zobel,2024-04-02,2024-04-06,Kempsville,2024-04-10,2024-04-26,High Mark,2024-04-10,2024-04-11,Chesterfield,2024-05-02,2024-05-09,R.Arias,2024-04-08 08:00:00,2024-05-10,
2024-04-22 19:39:42.866000,rarias@tecofva.com,The Preserve,412,PR-1-412,df3925f5-da70-4cfe-b622-02ab9ed92a0b,1,,,,,True,False,2024-04-09,SPEC,Pearl Terrace,10 - Traditional,R.Arias,2024-04-09,2024-04-11,Riverside,2024-04-11,2024-04-23,Gay and Neel,2024-04-11,2024-04-27,Montgomery,2024-05-16,2024-06-10,R.Arias,2024-04-10 04:00:00+00:00,2024-06-11,
2024-05-08 17:10:45.675000,kfadl@tecofva.com,Womack,38,WM-1-38,5c0233c7-b7fd-4dee-a1e5-95001d10fc7c,1,,,,,True,False,2024-05-10,Permit & Hold,Azalea Ranch,10 - Traditional,C.Zobel,2024-05-10,2024-05-15,Kempsville,2024-05-18,2024-05-29,High Mark,2024-05-18,2024-05-24,Chesterfield,2024-06-01,2024-06-05,R.Arias,2024-05-18 00:00:00,2024-06-06,
2024-05-08 17:11:16.646000,kfadl@tecofva.com,The Preserve TH,126,PT-1-126,3900ab4e-b4ae-443c-b5a8-6a314967226f,1,,,,,True,False,2024-05-08,Contract,Highland,,Y.Wang,2024-07-02,2024-06-20,Riverside,2024-06-22,2024-07-04,Foresite,2024-06-21,2024-07-04,Montgomery,2024-09-11,2024-10-01,,,2024-10-02,BASEMENT
2024-05-13 12:39:06.075000,kfadl@tecofva.com,The Meadows,31,MD-1-31,8dd68797-a4e8-4f2e-9f00-bfc2294c63ec,1,,,,,True,False,2024-05-14,SPEC,Corvallis,20 - Colonial,K.Fadl,2024-05-16,2024-05-22,Riverside,2024-05-22,2024-06-12,Foresite,2024-05-22,2024-05-29,Christiansburg,2024-06-19,2024-07-22,R.Arias,2024-05-22 00:00:00,2025-04-01,BASEMENT- TALL CRAWL- ORIGINALLY DRAFTED BY LR
2024-05-30 17:46:56.892000,kfadl@tecofva.com,Green Tree,07,GT-1-07,ca05c062-7bdf-4b77-aa8d-4f1fc606eff0,1,,,,,False,False,2024-05-06,SPEC,Linden III,10 - Traditional,L.Rodgers,2024-05-30,2024-06-01,Riverside,2024-06-01,2024-06-12,Foresite,2024-06-01,2024-07-10,NONE,2024-07-02,2024-08-29,,,2024-07-31,
2024-06-10 12:03:13.488000,kfadl@tecofva.com,Settler's Ridge,97,SE-E-97,47fc5881-dbd8-45aa-bdef-e25f4a7c5cbb,E,,,,,True,False,2024-06-05,Contract,Azalea,20 - Arts & Crafts,C.Zobel,2024-07-26,2024-07-23,Kempsville,2024-07-23,2024-07-30,Koontz,2024-07-23,2024-08-02,Henrico,2024-08-02,2024-08-09,R.Arias,2024-08-09 04:00:00,2024-08-12,late lifestyle. due 6/10 but completed 7/24
2024-07-26 12:20:04.906000,kfadl@tecofva.com,Readers Branch,12,RB-5-12,9a88f964-5fe3-4262-bde9-c6cd1cd87ff7,5,,,,,True,False,2024-07-20,Contract,Linden Terrace,10 - Traditional,C.Zobel,2024-07-23,2024-08-02,HBS,2024-08-02,2024-08-16,EDA,2024-08-02,2024-08-09,Goochland,2024-08-20,,R.Arias,2024-08-27 08:00:00,2024-09-18,
2024-07-29 11:44:26.379000,kfadl@tecofva.com,The Preserve,562,PR-2-562,fb950fe8-e976-4cd0-b823-92e6e5474ae1,2,,,,,True,False,2024-07-25,Contract,Cedar,20 - Craftsman,C.Zobel,2024-08-11,2024-08-17,Riverside,2024-08-17,2024-08-28,Foresite,2024-08-20,2024-08-28,Montgomery,2024-08-28,2024-09-23,R.Arias,2024-08-19 04:00:00,2024-09-23,Custom Elevation
2024-07-30 13:59:35.693000,kfadl@tecofva.com,The Preserve,560,PR-2-560,7091eb16-aa49-4d26-935b-13bfb41b6361,2,,,,,True,False,2024-07-31,Contract,Longleaf,10 - Traditional,C.Zobel,2024-07-31,2024-08-17,Riverside,2024-08-20,2024-08-29,Foresite,2024-08-20,2024-08-30,Montgomery,2024-08-30,2024-09-23,R.Arias,2024-08-20 00:00:00,2024-09-23,8/19 - need to flip lot and resend
2024-08-07 20:25:48.591000,kfadl@tecofva.com,The Preserve,411,PR-1-411,0743b338-ba5e-4764-98b1-0a5fb61f14f5,1,,,,,True,False,2024-08-09,Permit & Hold,Pearl Terrace,Folk Victorian,C.Zobel,2024-08-12,2024-08-24,Riverside,2024-08-23,2024-09-04,Gay and Neel,2024-08-27,2024-09-07,Christiansburg,2024-09-11,2024-09-13,R.Arias,2024-08-26 12:00:00,2025-04-02,"BBPS posted on 4-02-2025. 
LF to Remove Fireplace on 4-21-2025.
Send back out for permit and engineering."
2024-08-19 12:15:42.927000,kfadl@tecofva.com,Readers Branch TH,59,RT-7-59,6bdf4cf0-6f5f-4365-a43a-54b542bbf022,7,,,,,True,False,2024-08-15,SPEC,Manchester,Arts & Crafts,Y.Wang,2024-08-17,2024-09-12,HBS,2024-09-12,2024-10-16,Townes,2024-09-12,2024-12-23,Goochland,2024-12-16,2025-01-15,,,2025-03-14,
2024-08-19 12:16:14.042000,kfadl@tecofva.com,Readers Branch TH,65,RT-7-65,d0785511-eccb-4e70-85e0-e1e1e5e5fe57,7,,,,,True,False,2024-08-15,SPEC,Manchester,Arts & Crafts,Y.Wang,2024-08-24,2024-08-31,HBS,2024-08-31,2024-10-04,Townes,2024-08-31,2024-09-20,Goochland,2024-10-16,2024-12-16,R.Arias,,2024-12-19,Sold 1/10/25 with lifestyle changes- bedrm second floor option.
2024-10-01 18:42:51.409000,kfadl@tecofva.com,Brunswick,7,BR-1-7,ae0db3cd-40a3-4be6-8794-8ffab87b8f3a,1,,,,,False,True,,SPEC,,,L.Rodgers,,,Kempsville,,,Townes,,,Hanover,,,,,,
2024-10-01 19:03:23.934000,kfadl@tecofva.com,The Preserve TH,190,PT-5-190,5a375322-4149-4f38-9faa-ddcb5a2bc6a9,5,,,,,True,False,2024-10-01,Contract,Highland,10 - Traditional,Y.Wang,2024-10-02,2024-10-11,Riverside,2024-10-11,2024-10-28,Foresite,2024-10-11,2024-10-24,Montgomery,2024-11-25,2024-12-23,,,2024-12-30,
2024-10-03 12:39:02.370000,kfadl@tecofva.com,Readers Branch,26,RB-7-26,6f903aff-daab-45f9-b24a-320d7342df0d,7,,,,,True,False,2024-10-03,SPEC,Fulton Terrace,BSE - Arts & Crafts,C.Zobel,2024-10-21,2024-10-17,HBS,2024-10-17,2024-10-29,EDA,2024-10-17,2024-10-25,Goochland,2024-10-31,2024-12-13,R.Arias,2024-10-26 08:00:00,2024-12-18,
2025-01-03 20:17:21.103000,kfadl@tecofva.com,Readers Branch,19,RB-6-19,ab9ae770-f349-44a4-88c2-07174caaaecf,6,,,,,False,True,2025-01-01,Contract,Linden III,30 - Craftsman,M.Robinson,2025-01-15,2025-01-28,Struc Tech,2025-01-28,2025-02-04,EDA,2025-01-28,,Goochland,,,R.Arias,2025-02-18 05:00:00+00:00,,reassigned to Matthew on 1/20/25
